smiles,pIC50
CCc1ccc(CCNCCCSCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,5.59999938302362
CCc1ccc(O)c(OC)c1C(=O)NC[C@@H]1CCCN1CC,6.909988975992853
CCc1ccc(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1,7.400007822415902
CCc1ccc(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1Br,7.96018944585165
CCc1ccc(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1Cl,8.379968104873702
CCc1ccc(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1OC,8.890084136976206
CCc1ccc2c3c1CCN(C)[C@@H]3Cc1ccc(OC)c(OC)c1-2,7.550059011226662
CCc1ccc2c3c1CCN(C)[C@H]3Cc1ccc(OC)c(OC)c1-2,7.389978975335855
CCc1cccc(NC(=O)CN2CCC(c3ccccn3)CC2)c1,4.788398955854761
CCc1cccc(NC(=O)CN2CCN(c3ccc(Cl)cn3)CC2)c1,4.32980054838774
CCc1cccc(NC(=O)CN2CCN(c3ccccn3)CC2)c1,4.392909722808419
CN(C(=O)/C=C/c1ccccc1)C1CCN(Cc2ccccc2)CC1.O=C(O)/C=C/C(=O)O,5.1487416512809245
CN(C(=O)C#Cc1ccccc1)C1CCN(Cc2ccccc2)CC1.O=C(O)/C=C/C(=O)O,5.309803919971486
CN(C)C(=O)CN1CCc2cc3nc(N)sc3cc2CC1,5.107905397309519
CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,8.779891911959945
CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCc3cccc(Cl)c3C2)CC1,7.1487416512809245
CN(C)C(=O)c1ccc(CN2CCc3cc4nc(N)sc4cc3CC2)cc1,6.522878745280337
CN(C)C(=O)c1cccc(CN2CCc3cc4nc(N)sc4cc3CC2)c1,6.0
CN(C)CC1CC2c3cc(F)ccc3Cc3ccc(F)cc3N2O1,6.350003492533959
CN(C)CC1CC2c3ccccc3Cc3ccc(Cl)cc3N2O1,8.059981844992336
CN(C)CC1CC2c3ccccc3Cc3ccc(F)cc3N2O1,7.439973751087107
CN(C)CC1CC2c3ccccc3Cc3ccccc3N2O1,6.060001790087838
CN(C)CC1CC2c3ccccc3Cc3ccncc3N2O1,5.720000163638921
